SystemCodeNumber_BHMBCCMKT01,SystemCodeNumber_BHMBCCTHL01,SystemCodeNumber_BHMEURBRD01,SystemCodeNumber_BHMMBMMBX01,SystemCodeNumber_BHMNCPHST01,SystemCodeNumber_BHMNCPNST01,SystemCodeNumber_Broad Street,SystemCodeNumber_Others-CCCPS105a,SystemCodeNumber_Others-CCCPS119a,SystemCodeNumber_Others-CCCPS135a,SystemCodeNumber_Others-CCCPS202,SystemCodeNumber_Others-CCCPS8,SystemCodeNumber_Others-CCCPS98,SystemCodeNumber_Shopping,TrafficConditionNearby,Capacity,Occupancy,VehicleType,QueueLength,IsSpecialDay,Month,Date,Hour,Minute,Price
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1199.0,0.0,3.0,0.0,12.0,6.0,16.0,2.0,54.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.0,521.0,0.0,2.0,0.0,12.0,6.0,16.0,2.0,55.68
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3883.0,2830.0,2.0,3.0,0.0,12.0,6.0,16.0,2.0,23.63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2937.0,1099.0,1.0,2.0,0.0,12.0,6.0,16.0,2.0,149.48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1322.0,661.0,0.0,2.0,0.0,12.0,6.0,16.0,2.0,56.01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3103.0,960.0,1.0,2.0,0.0,12.0,6.0,16.0,2.0,150.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920.0,1276.0,2.0,3.0,0.0,12.0,6.0,16.0,2.0,24.73
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,111.0,1.0,2.0,0.0,12.0,6.0,16.0,29.0,150.71
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,327.0,1.0,2.0,0.0,12.0,6.0,16.0,29.0,151.05
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,325.0,1.0,2.0,0.0,12.0,6.0,16.0,29.0,152.58
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,488.0,1.0,2.0,0.0,12.0,6.0,16.0,29.0,153.82
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,586.0,1.0,2.0,0.0,12.0,6.0,16.0,29.0,155.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,207.0,1.0,1.0,0.0,12.0,6.0,16.0,29.0,155.98
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,483.0,1.0,2.0,0.0,12.0,6.0,16.0,29.0,156.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1102.0,1.0,2.0,0.0,12.0,6.0,16.0,29.0,158.01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2803.0,491.0,2.0,3.0,0.0,12.0,6.0,16.0,29.0,25.92
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3883.0,2538.0,0.0,3.0,0.0,12.0,6.0,16.0,29.0,56.91
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2937.0,1017.0,1.0,2.0,0.0,12.0,6.0,16.0,29.0,158.99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1322.0,614.0,3.0,3.0,0.0,12.0,6.0,16.0,29.0,37.74
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3103.0,859.0,2.0,2.0,0.0,12.0,6.0,16.0,29.0,26.19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920.0,1129.0,2.0,2.0,0.0,12.0,6.0,16.0,29.0,26.69
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,11.0,1.0,1.0,0.0,12.0,7.0,7.0,59.0,5.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,214.0,1.0,1.0,0.0,12.0,7.0,7.0,59.0,5.06
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,172.0,1.0,2.0,0.0,12.0,7.0,7.0,59.0,6.72
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,262.0,1.0,1.0,0.0,12.0,7.0,7.0,59.0,7.81
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200.0,263.0,0.0,3.0,0.0,12.0,7.0,7.0,59.0,3.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,162.0,1.0,1.0,0.0,12.0,7.0,7.0,59.0,8.96
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,221.0,3.0,1.0,0.0,12.0,7.0,7.0,59.0,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,677.0,2.0,2.0,0.0,12.0,7.0,7.0,59.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.0,299.0,1.0,2.0,0.0,12.0,7.0,7.0,59.0,9.96
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3883.0,1343.0,1.0,2.0,0.0,12.0,7.0,7.0,59.0,10.28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2937.0,597.0,1.0,2.0,0.0,12.0,7.0,7.0,59.0,11.32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1322.0,415.0,1.0,2.0,0.0,12.0,7.0,7.0,59.0,11.93
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3103.0,509.0,1.0,2.0,0.0,12.0,7.0,7.0,59.0,12.87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920.0,646.0,2.0,2.0,0.0,12.0,7.0,7.0,59.0,3.01
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,15.0,1.0,1.0,0.0,12.0,7.0,8.0,26.0,13.36
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,226.0,1.0,2.0,0.0,12.0,7.0,8.0,26.0,13.44
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,243.0,3.0,2.0,0.0,12.0,7.0,8.0,26.0,10.96
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,293.0,1.0,3.0,0.0,12.0,7.0,8.0,26.0,15.19
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,351.0,1.0,2.0,0.0,12.0,7.0,8.0,26.0,16.47
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,172.0,1.0,2.0,0.0,12.0,7.0,8.0,26.0,17.35
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,313.0,2.0,2.0,0.0,12.0,7.0,8.0,26.0,4.02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,733.0,1.0,2.0,0.0,12.0,7.0,8.0,26.0,18.41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.0,350.0,1.0,2.0,0.0,12.0,7.0,8.0,26.0,19.51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3883.0,1692.0,1.0,2.0,0.0,12.0,7.0,8.0,26.0,19.88
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2937.0,711.0,1.0,2.0,0.0,12.0,7.0,8.0,26.0,21.19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1322.0,440.0,2.0,2.0,0.0,12.0,7.0,8.0,26.0,5.38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3103.0,589.0,1.0,2.0,0.0,12.0,7.0,8.0,26.0,21.91
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920.0,792.0,0.0,2.0,0.0,12.0,7.0,8.0,26.0,3.55
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,445.0,1.0,2.0,0.0,12.0,7.0,8.0,52.0,22.48
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,485.0,186.0,1.0,2.0,0.0,12.0,7.0,8.0,52.0,23.6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,20.0,1.0,1.0,0.0,12.0,7.0,8.0,55.0,24.56
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,264.0,1.0,2.0,0.0,12.0,7.0,8.0,55.0,24.66
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,316.0,1.0,2.0,0.0,12.0,7.0,8.0,55.0,26.71
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,324.0,0.0,2.0,0.0,12.0,7.0,8.0,55.0,4.79
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,436.0,1.0,2.0,0.0,12.0,7.0,8.0,55.0,28.72
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2009.0,819.0,0.0,3.0,0.0,12.0,7.0,8.0,55.0,6.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.0,426.0,2.0,2.0,0.0,12.0,7.0,8.0,55.0,6.38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3883.0,2111.0,1.0,3.0,0.0,12.0,7.0,8.0,55.0,30.62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2937.0,886.0,1.0,2.0,0.0,12.0,7.0,8.0,55.0,32.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1322.0,495.0,1.0,2.0,0.0,12.0,7.0,8.0,55.0,33.15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3103.0,672.0,1.0,2.0,0.0,12.0,7.0,8.0,55.0,34.28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920.0,963.0,1.0,2.0,0.0,12.0,7.0,8.0,55.0,34.82
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,577.0,34.0,1.0,2.0,0.0,12.0,7.0,9.0,26.0,36.32
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,298.0,1.0,2.0,0.0,12.0,7.0,9.0,26.0,36.47
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,470.0,374.0,1.0,3.0,0.0,12.0,7.0,9.0,26.0,38.78
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,368.0,1.0,2.0,0.0,12.0,7.0,9.0,26.0,40.77
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,544.0,1.0,2.0,0.0,12.0,7.0,9.0,26.0,42.38
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,205.0,1.0,2.0,0.0,12.0,7.0,9.0,26.0,43.74
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,528.0,1.0,3.0,0.0,12.0,7.0,9.0,26.0,45.01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,918.0,1.0,3.0,0.0,12.0,7.0,9.0,26.0,47.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.0,485.0,0.0,2.0,0.0,12.0,7.0,9.0,26.0,7.22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3883.0,2496.0,0.0,3.0,0.0,12.0,7.0,9.0,26.0,7.74
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2937.0,1031.0,1.0,4.0,0.0,12.0,7.0,9.0,26.0,48.67
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1322.0,550.0,0.0,3.0,0.0,12.0,7.0,9.0,26.0,9.67
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3103.0,760.0,1.0,3.0,0.0,12.0,7.0,9.0,26.0,49.55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920.0,1102.0,1.0,3.0,0.0,12.0,7.0,9.0,26.0,50.28
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,68.0,1.0,2.0,0.0,12.0,7.0,9.0,59.0,52.01
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,354.0,0.0,2.0,0.0,12.0,7.0,9.0,59.0,10.92
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,470.0,417.0,1.0,3.0,0.0,12.0,7.0,9.0,59.0,52.36
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,441.0,1.0,2.0,0.0,12.0,7.0,9.0,59.0,54.58
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,633.0,0.0,2.0,0.0,12.0,7.0,9.0,59.0,13.66
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,225.0,2.0,2.0,0.0,12.0,7.0,9.0,59.0,6.84
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,594.0,1.0,2.0,0.0,12.0,7.0,9.0,59.0,56.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1071.0,3.0,3.0,0.0,12.0,7.0,9.0,59.0,12.51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2803.0,566.0,1.0,3.0,0.0,12.0,7.0,9.0,59.0,59.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3883.0,2844.0,2.0,4.0,0.0,12.0,7.0,9.0,59.0,8.23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2937.0,1173.0,1.0,3.0,0.0,12.0,7.0,9.0,59.0,59.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1322.0,630.0,1.0,2.0,0.0,12.0,7.0,9.0,59.0,60.79
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3103.0,878.0,1.0,3.0,0.0,12.0,7.0,9.0,59.0,62.22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1920.0,1251.0,1.0,4.0,0.0,12.0,7.0,9.0,59.0,63.07
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,97.0,1.0,3.0,0.0,12.0,7.0,10.0,26.0,64.7
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,383.0,0.0,3.0,0.0,12.0,7.0,10.0,26.0,15.24
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,445.0,0.0,3.0,0.0,12.0,7.0,10.0,26.0,18.21
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,488.0,1.0,3.0,0.0,12.0,7.0,10.0,26.0,65.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,708.0,0.0,3.0,0.0,12.0,7.0,10.0,26.0,21.05
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,241.0,1.0,3.0,0.0,12.0,7.0,10.0,26.0,67.33
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,632.0,1.0,3.0,0.0,12.0,7.0,10.0,26.0,68.82
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,1173.0,1.0,4.0,0.0,12.0,7.0,10.0,26.0,71.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2803.0,608.0,0.0,4.0,0.0,12.0,7.0,10.0,26.0,22.82
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3883.0,3083.0,0.0,4.0,0.0,12.0,7.0,10.0,26.0,23.36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2937.0,1256.0,1.0,4.0,0.0,12.0,7.0,10.0,26.0,73.32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1322.0,685.0,1.0,4.0,0.0,12.0,7.0,10.0,26.0,74.61
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3103.0,954.0,1.0,5.0,0.0,12.0,7.0,10.0,26.0,76.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1920.0,1363.0,1.0,4.0,0.0,12.0,7.0,10.0,26.0,76.93
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,577.0,136.0,1.0,4.0,0.0,12.0,7.0,10.0,59.0,79.06
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387.0,393.0,2.0,4.0,0.0,12.0,7.0,10.0,59.0,10.06
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,470.0,469.0,2.0,4.0,0.0,12.0,7.0,10.0,59.0,12.6
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,687.0,535.0,1.0,4.0,0.0,12.0,7.0,10.0,59.0,79.65
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200.0,768.0,1.0,4.0,0.0,12.0,7.0,10.0,59.0,81.59
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,485.0,273.0,1.0,3.0,0.0,12.0,7.0,10.0,59.0,83.19
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,690.0,660.0,1.0,5.0,0.0,12.0,7.0,10.0,59.0,84.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,1280.0,1.0,7.0,0.0,12.0,7.0,10.0,59.0,86.99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2803.0,638.0,1.0,4.0,0.0,12.0,7.0,10.0,59.0,88.27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3883.0,3286.0,3.0,5.0,0.0,12.0,7.0,10.0,59.0,14.11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2937.0,1326.0,1.0,4.0,0.0,12.0,7.0,10.0,59.0,88.84
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1322.0,745.0,1.0,5.0,0.0,12.0,7.0,10.0,59.0,89.96
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3103.0,1053.0,0.0,5.0,0.0,12.0,7.0,10.0,59.0,25.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1920.0,1456.0,1.0,5.0,0.0,12.0,7.0,10.0,59.0,91.37
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1200.0,787.0,1.0,6.0,0.0,12.0,7.0,11.0,19.0,93.27
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,485.0,284.0,1.0,5.0,0.0,12.0,7.0,11.0,19.0,94.25
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,577.0,150.0,2.0,4.0,0.0,12.0,7.0,11.0,25.0,15.09
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387.0,392.0,1.0,5.0,0.0,12.0,7.0,11.0,25.0,95.13
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,470.0,465.0,1.0,5.0,0.0,12.0,7.0,11.0,25.0,96.65
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,687.0,564.0,1.0,7.0,0.0,12.0,7.0,11.0,25.0,98.14
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,690.0,666.0,2.0,5.0,0.0,12.0,7.0,11.0,25.0,15.48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2009.0,1339.0,1.0,6.0,0.0,12.0,7.0,11.0,25.0,99.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2803.0,650.0,1.0,6.0,0.0,12.0,7.0,11.0,25.0,100.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3883.0,3330.0,1.0,7.0,0.0,12.0,7.0,11.0,25.0,100.47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2937.0,1344.0,2.0,6.0,0.0,12.0,7.0,11.0,25.0,16.93
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1322.0,775.0,1.0,6.0,0.0,12.0,7.0,11.0,25.0,101.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3103.0,1108.0,1.0,6.0,0.0,12.0,7.0,11.0,25.0,102.63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1920.0,1477.0,0.0,6.0,0.0,12.0,7.0,11.0,25.0,26.59
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,577.0,177.0,1.0,4.0,0.0,12.0,7.0,11.0,59.0,103.17
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,387.0,394.0,1.0,5.0,0.0,12.0,7.0,11.0,59.0,103.63
